Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Neighborhood8,31.21561901509448,121.48425237606762,文庙书刊交易市场,31.21869673948942,121.48794293403624,Bookstore
Neighborhood9,31.27648035932191,121.50947566584836,Starbucks (星巴克),31.277322104696268,121.51342821723156,Coffee Shop
Neighborhood9,31.27648035932191,121.50947566584836,Starbucks (星巴克),31.275257225670188,121.5051412862473,Coffee Shop
Neighborhood9,31.27648035932191,121.50947566584836,环球食品公司,31.27611287674664,121.51052841710415,Grocery Store
Neighborhood9,31.27648035932191,121.50947566584836,Junxin Times Square (君欣·时代广场),31.27522573408547,121.50894999504091,Shopping Plaza
Neighborhood9,31.27648035932191,121.50947566584836,Jiangpu Road Metro Station (江浦路地铁站),31.27699149096777,121.51419269613142,Metro Station
Neighborhood9,31.27648035932191,121.50947566584836,Anshan Xincun Metro Station (鞍山新村地铁站),31.27498447641862,121.5048083173406,Metro Station
Neighborhood10,31.24491068142624,121.469437774615,alma by DN,31.245850884058605,121.46766138865463,Spanish Restaurant
Neighborhood10,31.24491068142624,121.469437774615,Starbucks (星巴克),31.24468663959369,121.46734480717531,Coffee Shop
Neighborhood10,31.24491068142624,121.469437774615,Joy City (大悦城),31.244856340519657,121.46733283996582,Shopping Mall
Neighborhood10,31.24491068142624,121.469437774615,MUJI (無印良品),31.24636982536606,121.46780490875244,Department Store
Neighborhood10,31.24491068142624,121.469437774615,Sihang Warehouse (四行仓库),31.24200358495611,121.46650671958923,History Museum
Neighborhood10,31.24491068142624,121.469437774615,UNIQLO (优衣库),31.244741629246164,121.46767534132343,Clothing Store
Neighborhood10,31.24491068142624,121.469437774615,OCAT (OCT Contemporary Art Terminal) (OCT当代艺术中心),31.243568646533557,121.46825382544377,Art Gallery
Neighborhood10,31.24491068142624,121.469437774615,SUBWAY (赛百味),31.244835020487994,121.4672904112645,Sandwich Place
Neighborhood10,31.24491068142624,121.469437774615,Starbucks (星巴克),31.242775,121.467366,Coffee Shop
Neighborhood10,31.24491068142624,121.469437774615,Mi Home (小米之家),31.24574586228001,121.46739149202156,Electronics Store
Neighborhood10,31.24491068142624,121.469437774615,The Grandma's (外婆家),31.244847140603557,121.46751037144895,Zhejiang Restaurant
Neighborhood10,31.24491068142624,121.469437774615,H&M,31.244929005545302,121.46767666563393,Clothing Store
Neighborhood10,31.24491068142624,121.469437774615,Sense 8 (誉八仙酒楼),31.245922818326513,121.46764894981648,Cantonese Restaurant
Neighborhood10,31.24491068142624,121.469437774615,Sky Ring (天空指环),31.24620752494209,121.46758050360216,Scenic Lookout
Neighborhood10,31.24491068142624,121.469437774615,Wagas (沃歌斯),31.24467424160435,121.46724331206828,New American Restaurant
Neighborhood10,31.24491068142624,121.469437774615,Honeymoon Dessert (满记甜品),31.24483228320591,121.46749124449913,Dessert Shop
Neighborhood10,31.24491068142624,121.469437774615,Meet Fresh (鲜芋仙),31.24484529847683,121.46750240189077,Dessert Shop
Neighborhood10,31.24491068142624,121.469437774615,H&M,31.24479801963353,121.46744370428505,Clothing Store
Neighborhood10,31.24491068142624,121.469437774615,星马殿,31.244847999999998,121.467473,Malay Restaurant
Neighborhood10,31.24491068142624,121.469437774615,Paris Baguette (巴黎贝甜),31.244727775729732,121.46721788806605,Bakery
Neighborhood10,31.24491068142624,121.469437774615,Ecogoods (生態良品),31.24685118616398,121.46880047955848,Toy / Game Store
Neighborhood10,31.24491068142624,121.469437774615,Mo-Mo Paradise (Mo-Mo牧场),31.246282,121.46749399999999,Shabu-Shabu Restaurant
Neighborhood10,31.24491068142624,121.469437774615,Du Hsiao Yueh (度小月),31.245689000000002,121.46706599999999,Taiwanese Restaurant
Neighborhood10,31.24491068142624,121.469437774615,Riverhouse Gym,31.24224646216885,121.47029266321577,Gym
Neighborhood11,31.282076444824124,121.511916445184,ATDF Yoga,31.28507423400879,121.51012420654295,Athletics & Sports
Neighborhood11,31.282076444824124,121.511916445184,Kattosauna,31.285139717193502,121.510232856438,Spa
Neighborhood11,31.282076444824124,121.511916445184,本溪路花鸟市场,31.281521708989352,121.51655673980713,Pet Store
Neighborhood12,31.281419083918678,121.51972517271395,Pizza Hut (必胜客),31.28024271217723,121.5229301255336,Pizza Place
Neighborhood12,31.281419083918678,121.51972517271395,KFC (肯德基),31.281580050397586,121.52409550491058,Fast Food Restaurant
Neighborhood12,31.281419083918678,121.51972517271395,McDonald's (麦当劳),31.28160815139019,121.52483152788555,Fast Food Restaurant
Neighborhood12,31.281419083918678,121.51972517271395,FamilyMart (全家),31.28006317716893,121.52265690090289,Convenience Store
Neighborhood12,31.281419083918678,121.51972517271395,Huangxing Road Metro Station (黄兴路地铁站),31.280333172867174,121.52299838832731,Metro Station
Neighborhood12,31.281419083918678,121.51972517271395,吉买盛,31.28072485594112,121.52318662153306,Supermarket
Neighborhood12,31.281419083918678,121.51972517271395,金海岸演艺大舞台,31.28085501845837,121.52373864358488,Movie Theater
Neighborhood13,31.25124692280227,121.48183104802843,The Pearl (珍珠剧场),31.254016815391413,121.4817652482111,Theater
Neighborhood13,31.25124692280227,121.48183104802843,Bellagio Shanghai,31.246958235991173,121.48307839517632,Hotel
Neighborhood13,31.25124692280227,121.48183104802843,Zoo Coffee,31.250329142225,121.47998126812084,Café
Neighborhood13,31.25124692280227,121.48183104802843,Haidilao Hotpot (海底捞火锅),31.253204793745045,121.48312189227646,Hotpot Restaurant
Neighborhood13,31.25124692280227,121.48183104802843,Staytion Coffee & Bake,31.250476257226858,121.47960732183896,Coffee Shop
Neighborhood13,31.25124692280227,121.48183104802843,Starbucks (星巴克),31.250448534165844,121.48572908344791,Coffee Shop
Neighborhood13,31.25124692280227,121.48183104802843,Wagas,31.25409452638587,121.47952079772949,New American Restaurant
Neighborhood13,31.25124692280227,121.48183104802843,Hotel Pravo,31.250963347767787,121.48474939150525,Hotel
Neighborhood13,31.25124692280227,121.48183104802843,SUBWAY (赛百味),31.25460932634035,121.47922822333186,Sandwich Place
Neighborhood13,31.25124692280227,121.48183104802843,DimDimSum Hong-Kong Style Café (点点心港式茶餐),31.25271702489191,121.48244440555573,Dim Sum Restaurant
Neighborhood13,31.25124692280227,121.48183104802843,Costa Coffee (咖世家),31.253943524573582,121.48004896581892,Coffee Shop
Neighborhood13,31.25124692280227,121.48183104802843,Starbucks (星巴克),31.254985835716873,121.48025156614128,Coffee Shop
Neighborhood13,31.25124692280227,121.48183104802843,Suning (苏宁电器),31.25265740722826,121.48136615753174,Electronics Store
Neighborhood13,31.25124692280227,121.48183104802843,星美国际影城,31.25268950905181,121.48147344589232,Movie Theater
Neighborhood13,31.25124692280227,121.48183104802843,Bi Feng Tang (避风塘),31.252439261727773,121.48159890323448,Cantonese Restaurant
Neighborhood13,31.25124692280227,121.48183104802843,永祥烧腊餐厅,31.253361734828125,121.48220132705391,Chinese Restaurant
Neighborhood13,31.25124692280227,121.48183104802843,7-Eleven (便利店),31.253097659856955,121.48353338241577,Convenience Store
Neighborhood13,31.25124692280227,121.48183104802843,Yuhang Hotel (宇航宾馆),31.24865531921387,121.48052215576172,Hotel
Neighborhood13,31.25124692280227,121.48183104802843,丰收日,31.25377187945957,121.48008725180686,Chinese Restaurant
Neighborhood13,31.25124692280227,121.48183104802843,Xinwang Restaurant (新旺茶餐厅),31.25372147574129,121.47999800235674,Cantonese Restaurant
Neighborhood13,31.25124692280227,121.48183104802843,C&A,31.253676135602568,121.47973025373848,Clothing Store
